id,code,year,fraud,profit_sales,sales_totalasset,roa,leverage,account_receivable,account_payable,inventory,sales,firm_size,totalasset,name_auditor,name_auditor_before,audit,industry,totaldebt,ni,operate_cashflow
PSW.2023,PSW,2023,0,0.0006,11.5007,0.0072,0.2908,"95,250,727,913","12,702,174,051","-73,158,424,923","3,274,874,800,458",26.37,"284,755,172,129",Deloitte,Deloitte,0,Industrials,"82,794,858,572","2,061,680,431","-6,333,088,300"
PTB.2017,PTB,2017,0,0.0909,1.5384,0.1399,0.5752,"72,045,237,432","470,686,142,773","189,598,549,895","3,971,327,655,130",28.58,"2,581,428,834,214",AASC,AASC,1,Consumer Discretionary,"1,484,944,391,750","361,159,089,928","216,279,652,473"
PTB.2018,PTB,2018,0,0.0847,1.3883,0.1176,0.5114,"214,513,447,385","253,402,817,992","299,661,783,139","4,719,065,031,021",28.85,"3,399,241,931,491",AASC,AASC,1,Consumer Discretionary,"1,738,347,209,742","399,808,772,898","149,788,169,356"
PTB.2019,PTB,2019,0,0.0823,1.2820,0.1055,0.5737,"16,397,701,245","744,830,123,598","301,586,788,623","5,549,170,322,998",29.10,"4,328,694,369,097",AASC,AASC,1,Consumer Discretionary,"2,483,177,333,340","456,802,969,520","223,291,423,032"
PTB.2020,PTB,2020,0,0.0677,1.1736,0.0795,0.5830,"85,608,357,287","299,954,680,136","118,661,682,861","5,602,248,622,302",29.19,"4,773,757,358,132",AASC,AASC,1,Consumer Discretionary,"2,783,132,013,476","379,305,449,080","829,727,692,742"
PTB.2021,PTB,2021,0,0.0810,1.1959,0.0968,0.5598,"109,140,627,812","257,012,322,594","418,831,825,380","6,494,977,231,279",29.32,"5,430,878,287,077",AASC,AASC,1,Consumer Discretionary,"3,040,144,336,070","525,894,613,782","159,534,941,276"
PTB.2022,PTB,2022,0,0.0729,1.3152,0.0959,0.4729,"-132,634,098,297","-563,107,021,412","-101,821,186,166","6,889,208,895,351",29.29,"5,238,297,875,783",AASC,AASC,1,Consumer Discretionary,"2,477,037,314,658","502,438,563,190","735,067,305,392"
PTB.2023,PTB,2023,0,0.0462,1.0674,0.0493,0.4725,"87,897,145,199","10,021,045,051","-291,166,640,696","5,618,812,230,602",29.29,"5,263,776,311,415",AASC,AASC,1,Consumer Discretionary,"2,487,058,359,709","259,467,307,655","778,465,741,570"
PTC.2017,PTC,2017,0,0.0165,0.2620,0.0043,0.6058,"-58,085,333,513","-21,967,138,161","5,794,003,655","155,420,825,275",27.11,"593,109,621,503",IFC,IFC,1,Industrials,"359,297,581,077","2,558,320,663","-25,474,854,642"
PTC.2018,PTC,2018,0,-1.8169,0.0608,-0.1104,0.6454,"-114,361,552,932","-48,536,949,202","-32,931,777,556","29,267,719,673",26.90,"481,534,801,890",IFC,IFC,1,Industrials,"310,760,631,875","-53,177,693,860","-76,934,694,377"
PTC.2019,PTC,2019,0,5.9450,0.0354,0.2107,0.1949,"42,919,931,563","-253,016,298,102","-4,763,904,909","10,498,641,185",26.41,"296,234,574,587",A&C,A&C,1,Industrials,"57,744,333,773","62,414,217,507","287,296,625,790"
PTC.2020,PTC,2020,0,338.0043,0.0006,0.1916,0.1370,"-51,317,243,999","-16,038,601,737","-4,229,702,821","172,535,554",26.44,"304,418,177,164",A&C,A&C,1,Industrials,"41,705,732,036","58,317,764,082","-30,480,838,207"
PTC.2021,PTC,2021,0,0.0000,0.0000,0.1830,0.1062,"-27,531,454,601","-8,587,934,453","48,693,317",0,26.47,"311,803,576,752",A&C,A&C,1,Industrials,"33,117,797,583","57,048,832,784","47,189,552,281"
PTC.2022,PTC,2022,0,-0.8741,0.0572,-0.0500,0.5808,"17,731,021,190","670,661,583,456","-48,693,317","69,249,089,173",27.82,"1,211,656,018,906",A&C,A&C,1,Industrials,"703,779,381,039","-60,533,075,792","-103,492,424,666"
PTC.2023,PTC,2023,0,0.1302,0.0932,0.0121,0.5486,"-10,976,925,506","-69,469,096,647",0,"107,718,308,611",27.78,"1,156,208,051,962",A&C,A&C,1,Industrials,"634,310,284,392","14,021,129,703","90,381,281,187"
PTD.2017,PTD,2017,0,0.0021,2.3677,0.0050,0.7693,"47,660,559,686","41,488,027,502","-85,955,943,191","682,919,337,987",26.39,"288,433,653,344",AASC,AASC,1,Industrials,"221,889,276,277","1,450,957,345","-52,844,724,045"
PTD.2018,PTD,2018,0,0.0035,1.0647,0.0037,0.8197,"-24,821,815,780","68,013,997,375","66,656,297,435","376,536,146,387",26.59,"353,658,462,045",RSM,AASC,2,Industrials,"289,903,273,652","1,324,932,172","97,706,013,147"
PTD.2019,PTD,2019,0,0.0049,2.2853,0.0112,0.8013,"18,901,948,491","-34,958,658,120","-19,042,164,736","727,100,329,734",26.49,"318,160,422,490",RSM,RSM,1,Industrials,"254,944,615,532","3,571,253,992","-6,280,710,271"
PTD.2020,PTD,2020,0,0.0049,1.7649,0.0086,0.6902,"-66,672,469,478","-119,311,066,145","-20,204,965,872","346,815,102,337",26.00,"196,509,845,851",RSM,RSM,1,Industrials,"135,633,549,387","1,685,949,836","-14,171,440,545"
PTD.2021,PTD,2021,0,0.0137,1.1954,0.0164,0.6864,"21,767,603,313","-4,815,257,539","198,762,265","227,813,116,903",25.97,"190,581,794,768",RSM,RSM,1,Industrials,"130,818,291,848","3,129,470,143","54,329,522,123"
PTD.2022,PTD,2022,0,0.0010,1.3191,0.0013,0.7989,"19,091,027,610","90,934,915,082","54,313,590,528","366,150,340,840",26.35,"277,581,010,375",RSM,RSM,1,Industrials,"221,753,206,930","366,565,953","-72,135,828,611"
PTD.2023,PTD,2023,0,0.0066,1.9283,0.0127,0.7705,"-5,441,211,189","-36,752,942,655","-29,725,502,549","463,003,228,610",26.20,"240,107,798,828",AASC,RSM,2,Industrials,"185,000,264,275","3,058,186,234","-9,265,634,449"
PTL.2017,PTL,2017,0,-0.4672,0.0959,-0.0448,0.3508,"-203,234,731,919","-157,086,921,616","24,704,787,840","139,472,469,057",28.01,"1,454,560,801,357",Deloitte,Deloitte,0,Real Estate,"510,292,148,110","-65,159,640,096","-104,512,430,982"
PTL.2018,PTL,2018,0,-0.3686,0.0411,-0.0152,0.3157,"-147,635,715,128","-140,156,081,503","9,562,168,697","48,212,258,638",27.79,"1,172,496,289,157",Deloitte,Deloitte,0,Real Estate,"370,136,066,607","-17,770,572,421","-89,038,498,106"
PTL.2019,PTL,2019,0,0.0050,0.0386,0.0002,0.3540,"45,068,835,486","30,221,358,224","-95,389,286,106","43,666,002,507",27.75,"1,130,898,919,409",Deloitte,Deloitte,0,Real Estate,"400,357,424,831","217,530,392","19,326,909,065"
PTL.2020,PTL,2020,0,0.0407,0.0438,0.0018,0.3623,"26,746,176,489","15,869,789,059","38,979,174,095","50,322,552,627",27.77,"1,148,818,456,951",A&C,Deloitte,3,Real Estate,"416,227,213,890","2,049,748,483","-56,741,969,662"
PTL.2021,PTL,2021,0,0.2912,0.0800,0.0233,0.3687,"44,242,363,664","28,120,036,942","-46,777,442,623","96,427,398,337",27.82,"1,205,020,289,667",A&C,A&C,1,Real Estate,"444,347,250,832","28,081,795,774","45,192,022,086"
PTL.2022,PTL,2022,0,-1.8996,0.0966,-0.1834,0.2439,"-317,271,203,554","-288,619,450,265","-20,510,331,836","61,667,876,265",27.18,"638,572,005,772",A&C,A&C,1,Real Estate,"155,727,800,567","-117,145,729,971","-174,544,866,866"
PTL.2023,PTL,2023,0,0.1187,0.0312,0.0037,0.2452,"7,338,410,301","2,415,402,338",0,"20,096,294,018",27.19,"644,866,620,487",VACO,A&C,2,Real Estate,"158,143,202,905","2,385,512,377","5,790,371,162"
PTS.2017,PTS,2017,0,0.0206,1.4035,0.0290,0.4983,"3,345,535,450","-4,267,230,403","1,842,750,253","249,247,944,884",25.90,"177,592,371,125",Anviet,Anviet,1,Energy,"88,490,723,262","5,141,827,883","14,526,029,091"
PTS.2018,PTS,2018,0,0.0166,0.9095,0.0151,0.7359,"-3,561,125,782","161,233,189,283","-1,558,079,517","308,642,526,590",26.55,"339,353,428,347",Anviet,Anviet,1,Energy,"249,723,912,545","5,113,398,894","25,919,951,179"
PTS.2019,PTS,2019,0,0.0149,1.1351,0.0169,0.7042,"-9,225,662,940","-35,013,839,317","7,862,338,506","346,073,748,912",26.44,"304,895,004,582",Anviet,Anviet,1,Energy,"214,710,073,228","5,151,869,073","60,956,921,880"
PTS.2020,PTS,2020,0,0.0222,1.1217,0.0249,0.6790,"7,684,068,911","-19,800,987,695","-3,426,546,615","321,981,587,040",26.38,"287,058,831,885",Anviet,Anviet,1,Energy,"194,909,085,533","7,136,690,929","25,430,242,615"
PTS.2021,PTS,2021,0,0.0326,1.3079,0.0427,0.6333,"3,218,993,792","-25,287,750,198","-3,012,058,711","350,333,639,772",26.31,"267,855,206,900",Anviet,Anviet,1,Energy,"169,621,335,335","11,427,857,273","37,275,487,919"
PTS.2022,PTS,2022,0,0.0207,1.6786,0.0347,0.6196,"3,156,567,686","-5,443,090,372","-2,366,127,140","444,764,091,393",26.30,"264,953,686,325",Anviet,Anviet,1,Energy,"164,178,244,963","9,205,552,244","29,627,505,145"
PTS.2023,PTS,2023,0,0.0010,1.5270,0.0015,0.6302,"1,385,566,276","-1,647,588,296","2,403,919,980","393,816,966,363",26.28,"257,898,012,895",Anviet,Anviet,1,Energy,"162,530,656,667","378,664,934","22,157,251,072"
PV2.2017,PV2,2017,0,0.2298,0.0949,0.0218,0.0825,"5,077,373,257","11,881,102,617","1,820,291,629","21,310,230,940",26.14,"224,559,793,344",NVT,NVT,1,Real Estate,"18,535,050,693","4,896,042,615","4,712,789,956"
PV2.2018,PV2,2018,0,0.7781,0.0893,0.0695,0.0821,"15,168,380,678","1,391,620,029","1,865,265,355","21,686,113,801",26.22,"242,824,966,555",NVT,NVT,1,Real Estate,"19,926,670,722","16,873,553,182","-4,611,881,738"
PV2.2019,PV2,2019,0,0.9664,0.0468,0.0452,0.1638,"10,314,937,951","26,226,485,483","-6,247,413,871","13,193,477,736",26.36,"281,801,376,709",NVT,NVT,1,Real Estate,"46,153,156,205","12,749,924,671","27,089,932,859"
PV2.2020,PV2,2020,0,1.6974,0.0015,0.0026,0.2612,"70,984,503,549","37,453,900,903",0,"495,591,532",26.49,"320,096,495,561",NVT,NVT,1,Real Estate,"83,607,057,108","841,217,949","-27,683,280,700"
PV2.2021,PV2,2021,0,0.9435,0.0118,0.0111,0.3684,"55,012,149,391","56,823,420,453","13,627,273","4,500,000,000",26.67,"381,165,677,470",NVT,NVT,1,Real Estate,"140,430,477,561","4,245,761,456","1,949,857,797"
PV2.2022,PV2,2022,0,0.0000,0.0000,-0.0115,0.3968,"12,817,953,120","14,966,520,774","-13,627,273",0,26.69,"391,620,897,357",NVT,NVT,1,Real Estate,"155,396,998,335","-4,511,300,887","1,374,491,116"
PV2.2023,PV2,2023,0,0.0000,0.0000,0.0214,0.3886,"-15,832,068,477","189,256,419",0,0,26.72,"400,373,597,384",NVT,NVT,1,Real Estate,"155,586,254,754","8,563,443,608","22,591,856,485"
PVB.2017,PVB,2017,0,0.6774,0.1896,0.1284,0.0779,"21,158,005,170","-61,982,969,958","48,422,500,472","83,078,568,644",26.81,"438,147,726,954",Deloitte,Deloitte,0,Energy,"34,151,141,990","56,276,197,038","-63,845,782,768"
PVB.2018,PVB,2018,0,0.1140,0.4335,0.0494,0.0860,"-8,254,836,586","6,048,459,890","-15,972,151,052","202,561,339,439",26.87,"467,288,880,668",Deloitte,Deloitte,0,Energy,"40,199,601,880","23,092,693,824","72,622,057,660"
PVB.2019,PVB,2019,0,0.0976,0.4468,0.0436,0.4802,"345,188,924,083","371,029,302,573","116,430,641,019","382,615,410,166",27.48,"856,328,423,786",PWC,Deloitte,0,Energy,"411,228,904,453","37,362,239,145","-233,373,425,952"
PVB.2020,PVB,2020,0,0.0871,1.1829,0.1030,0.3004,"-196,583,673,949","-234,661,887,836","-116,839,052,008","695,138,281,566",27.10,"587,675,334,528",PWC,PWC,0,Energy,"176,567,016,617","60,551,417,423","236,748,014,885"
PVB.2021,PVB,2021,0,0.0150,0.0857,0.0013,0.1608,"-175,678,246,417","-103,820,573,438","-5,918,436,435","38,785,140,179",26.84,"452,422,854,531",PWC,PWC,0,Energy,"72,746,443,179","580,993,441","72,586,983,462"
PVB.2022,PVB,2022,0,-0.3778,0.0859,-0.0325,0.0848,"-11,168,573,979","-38,825,707,040","-6,500,463,043","34,362,448,029",26.71,"400,033,556,514",PWC,PWC,0,Energy,"33,920,736,139","-12,982,597,536","-38,888,474,337"
PVB.2023,PVB,2023,0,0.0138,0.4909,0.0068,0.2582,"191,479,037,782","94,669,096,538","-5,374,315,429","244,471,730,847",26.93,"497,996,864,279",PWC,PWC,0,Energy,"128,589,832,677","3,364,261,227","-167,014,723,392"
PVC.2017,PVC,2017,0,0.0009,1.5433,0.0014,0.5599,"130,830,958,075","242,102,515,442","-133,662,930,708","3,317,664,344,047",28.40,"2,149,764,600,471",Deloitte,Deloitte,0,Energy,"1,203,649,298,657","2,981,201,353","110,702,983,272"
PVC.2018,PVC,2018,0,0.0049,1.2649,0.0061,0.5357,"-63,288,249,116","-154,598,822,295","-28,720,703,388","2,476,752,939,223",28.30,"1,958,135,177,040",Deloitte,Deloitte,0,Energy,"1,049,050,476,362","12,016,677,808","-59,998,963,072"
PVC.2019,PVC,2019,0,0.0174,1.2776,0.0223,0.5075,"-162,850,964,290","-148,320,192,516","34,861,486,388","2,267,400,828,755",28.20,"1,774,756,036,720",Deloitte,Deloitte,0,Energy,"900,730,283,846","39,524,495,505","208,700,986,682"
PVC.2020,PVC,2020,0,0.0095,1.3119,0.0125,0.5078,"-26,572,747,754","-50,890,751,435","-173,520,907,027","2,195,498,487,388",28.15,"1,673,538,992,339",KPMG,Deloitte,0,Energy,"849,839,532,411","20,885,262,334","256,000,001,438"
PVC.2021,PVC,2021,0,0.0087,1.5283,0.0133,0.5574,"72,599,118,315","159,425,742,869","93,170,281,049","2,767,441,385,060",28.22,"1,810,746,470,860",KPMG,KPMG,0,Energy,"1,009,265,275,280","24,103,589,400","-117,904,679,571"
PVC.2022,PVC,2022,0,0.0093,1.3073,0.0121,0.6288,"425,150,829,076","402,823,439,820","107,005,657,308","2,935,529,898,990",28.44,"2,245,543,207,111",KPMG,KPMG,0,Energy,"1,412,088,715,100","27,254,385,183","-175,845,729,118"
PVC.2023,PVC,2023,0,0.0108,1.3061,0.0142,0.5754,"-179,672,793,270","10,229,771,460","-45,555,396,980","3,228,718,536,079",28.54,"2,472,040,508,287",KPMG,KPMG,0,Energy,"1,422,318,486,560","35,022,425,982","98,207,952,966"
PVD.2017,PVD,2017,0,0.0091,0.1783,0.0016,0.3825,"27,271,398,355","-1,322,778,755,455","-40,826,718,805","3,890,709,275,040",30.71,"21,817,460,615,655",Deloitte,Deloitte,0,Energy,"8,344,527,108,045","35,561,718,360","114,613,279,721"
PVD.2018,PVD,2018,0,0.0314,0.2619,0.0082,0.3406,"56,613,594,450","-1,190,889,926,700","5,729,987,685","5,500,144,331,664",30.68,"21,003,812,954,010",Deloitte,Deloitte,0,Energy,"7,153,637,181,345","172,691,394,528","163,347,578,294"
PVD.2019,PVD,2019,0,0.0394,0.2091,0.0082,0.3314,"294,418,212,295","-230,371,654,225","75,557,652,820","4,368,072,890,952",30.67,"20,891,727,392,240",Deloitte,Deloitte,0,Energy,"6,923,265,527,120","172,172,835,328","-77,374,518,676"
PVD.2020,PVD,2020,0,0.0352,0.2507,0.0088,0.3267,"41,881,099,785","-109,092,668,175","123,490,553,145","5,228,638,834,323",30.67,"20,856,190,205,660",Deloitte,Deloitte,0,Energy,"6,814,172,858,945","183,824,148,975","164,202,505,470"
PVD.2021,PVD,2021,0,0.0092,0.1924,0.0018,0.3338,"22,173,180,055","115,449,158,095","-201,102,312,025","3,995,471,964,670",30.66,"20,761,202,484,160",Deloitte,Deloitte,0,Energy,"6,929,622,017,040","36,769,967,410","-376,402,510,939"
PVD.2022,PVD,2022,0,-0.0285,0.2623,-0.0075,0.3200,"195,817,423,460","-304,084,628,700","150,724,775,720","5,431,604,613,820",30.66,"20,704,046,691,470",Deloitte,Deloitte,0,Energy,"6,625,537,388,340","-154,856,438,352","-83,499,393,907"
PVD.2023,PVD,2023,0,0.0941,0.2683,0.0252,0.3113,"235,880,955,740","109,153,279,260","91,334,590,360","5,804,412,484,923",30.71,"21,632,848,207,600",Deloitte,Deloitte,0,Energy,"6,734,690,667,600","545,942,180,784","1,616,059,272,782"
PVG.2017,PVG,2017,0,0.0037,2.4406,0.0091,0.7285,"113,829,587,137","132,542,895,446","30,707,469,313","3,552,348,417,374",28.01,"1,455,532,605,367",Deloitte,Deloitte,0,Energy,"1,060,406,019,421","13,197,749,125","-97,489,190,729"
PVG.2018,PVG,2018,0,0.0030,2.7942,0.0083,0.7196,"-9,825,494,103","-16,188,709,285","-13,365,739,890","4,054,934,391,286",28.00,"1,451,196,847,892",Deloitte,Deloitte,0,Energy,"1,044,217,310,136","12,112,651,810","7,573,850,208"
PVG.2019,PVG,2019,0,0.0001,2.7143,0.0002,0.6250,"-69,140,224,264","-242,859,230,606","-31,025,296,760","3,480,461,687,912",27.88,"1,282,260,984,787",Deloitte,Deloitte,0,Energy,"801,358,079,530","206,852,628","261,089,961,354"
PVG.2020,PVG,2020,0,0.0001,2.2298,0.0003,0.6896,"64,975,941,430","268,063,823,970","-2,629,480,409","3,457,965,930,652",28.07,"1,550,767,090,087",PWC,Deloitte,0,Energy,"1,069,421,903,500","511,281,330","356,616,373,081"
PVG.2021,PVG,2021,0,0.0036,2.2169,0.0079,0.7305,"-150,383,930,257","274,770,898,471","58,162,012,108","4,079,425,418,438",28.24,"1,840,159,269,213",PWC,PWC,0,Energy,"1,344,192,801,971","14,621,280,655","443,880,878,448"
PVG.2022,PVG,2022,0,0.0035,3.1589,0.0112,0.6578,"22,454,987,770","-386,053,939,814","-58,234,265,048","4,601,402,944,488",28.01,"1,456,656,227,079",PWC,PWC,0,Energy,"958,138,862,157","16,300,897,680","-336,298,310,088"
PVG.2023,PVG,2023,0,0.0002,2.4681,0.0006,0.7314,"111,246,877,546","358,228,928,086","19,618,135,316","4,441,965,085,354",28.22,"1,799,721,555,871",PWC,PWC,0,Energy,"1,316,367,790,243","1,086,400,706","227,015,925,915"
PVS.2017,PVS,2017,0,0.0611,0.6809,0.0416,0.4724,"-567,942,590,655","-2,050,723,732,001","-1,184,985,780,049","16,920,712,019,585",30.84,"24,849,784,032,227",Deloitte,Deloitte,0,Energy,"11,737,933,884,606","1,033,835,566,823","984,866,728,438"
PVS.2018,PVS,2018,0,0.0392,0.6340,0.0248,0.4497,"-586,072,603,256","-1,353,711,914,024","28,176,710,845","14,638,123,531,381",30.77,"23,089,468,598,244",Deloitte,Deloitte,0,Energy,"10,384,221,970,582","573,116,629,325","191,585,320,303"
PVS.2019,PVS,2019,0,0.0590,0.6418,0.0379,0.5066,"-235,797,165,859","2,931,564,548,026","1,015,711,285,594","16,870,455,305,408",30.90,"26,286,532,954,217",PWC,Deloitte,0,Energy,"13,315,786,518,608","995,620,225,700","1,925,421,983,992"
PVS.2020,PVS,2020,0,0.0352,0.7679,0.0270,0.5097,"1,013,719,454,239","79,373,456,702","601,628,489,000","20,179,913,749,667",30.90,"26,279,277,126,937",PWC,PWC,0,Energy,"13,395,159,975,310","709,899,009,293","-679,553,561,178"
PVS.2021,PVS,2021,0,0.0476,0.5716,0.0272,0.4931,"-998,495,281,969","-1,131,985,761,535","-8,212,282,011","14,215,477,732,078",30.84,"24,870,938,801,888",PWC,PWC,0,Energy,"12,263,174,213,775","677,264,217,905","-137,978,161,561"
PVS.2022,PVS,2022,0,0.0642,0.6316,0.0405,0.4964,"353,199,968,575","606,054,827,244","-1,013,403,009,612","16,372,875,090,968",30.89,"25,924,030,290,675",PWC,PWC,0,Energy,"12,869,229,041,019","1,050,658,385,644","1,497,657,258,899"
PVS.2023,PVS,2023,0,0.0547,0.7336,0.0401,0.4873,"-863,043,379,293","2,556,854,127","380,743,975,920","19,378,650,591,719",30.90,"26,416,008,810,387",PWC,PWC,0,Energy,"12,871,785,895,146","1,060,007,526,141","-284,502,324,831"
PVT.2017,PVT,2017,0,0.0868,0.6680,0.0580,0.4935,"114,056,434,888","-195,049,719,002","9,268,518,334","6,147,640,210,071",29.85,"9,203,542,066,508",Deloitte,Deloitte,0,Energy,"4,541,840,355,753","533,686,118,831","745,133,369,782"
PVT.2018,PVT,2018,0,0.1037,0.7374,0.0765,0.4962,"271,920,974,107","520,833,349,569","55,894,068,751","7,523,105,382,873",29.95,"10,202,231,613,012",Deloitte,Deloitte,0,Energy,"5,062,673,705,322","780,070,730,530","930,896,399,831"
PVT.2019,PVT,2019,0,0.1058,0.7055,0.0746,0.4825,"-218,166,632,584","243,659,181,078","-24,231,811,578","7,758,369,916,321",30.03,"10,997,298,677,304",Deloitte,Deloitte,0,Energy,"5,306,332,886,400","820,683,601,126","1,178,512,108,355"
PVT.2020,PVT,2020,0,0.1125,0.6657,0.0749,0.4338,"244,339,766,699","-495,638,661,444","-14,705,859,954","7,382,693,923,902",30.04,"11,089,584,286,462",Deloitte,Deloitte,0,Energy,"4,810,694,224,956","830,424,584,517","1,535,553,385,807"
PVT.2021,PVT,2021,0,0.1119,0.5971,0.0668,0.4426,"463,528,977,082","719,327,861,437","29,630,036,560","7,460,234,126,265",30.16,"12,493,219,801,571",Deloitte,Deloitte,0,Energy,"5,530,022,086,393","834,514,740,028","828,608,931,335"
PVT.2022,PVT,2022,0,0.1278,0.6348,0.0811,0.4377,"-74,608,702,289","707,572,094,331","37,348,365,292","9,047,363,208,116",30.29,"14,251,652,954,694",Deloitte,Deloitte,0,Energy,"6,237,594,180,724","1,155,847,083,742","2,171,898,762,566"
PVT.2023,PVT,2023,0,0.1278,0.5464,0.0698,0.4837,"-156,081,879,050","2,221,964,461,966","53,390,574,037","9,555,979,392,223",30.49,"17,489,953,434,753",Deloitte,Deloitte,0,Energy,"8,459,558,642,690","1,221,500,695,571","1,699,201,999,736"
QBS.2017,QBS,2017,0,0.0064,1.7215,0.0111,0.6014,"-21,169,611,988","-185,510,874,789","17,320,973,884","3,494,784,316,256",28.34,"2,030,075,071,548",AVA,AVA,1,Materials,"1,220,968,234,531","22,538,600,128","-201,431,082,403"
QBS.2018,QBS,2018,0,0.0271,1.1210,0.0304,0.5447,"-9,799,767,699","-158,525,326,126","-62,948,888,948","2,186,512,434,406",28.30,"1,950,558,245,496",AVA,AVA,1,Materials,"1,062,442,908,405","59,331,234,595","207,512,762,051"
QBS.2019,QBS,2019,0,-0.1218,0.9245,-0.1126,0.5365,"-119,119,512,640","-231,922,568,697","-71,424,704,447","1,431,065,001,206",28.07,"1,547,898,388,206",AVA,AVA,1,Materials,"830,520,339,708","-174,273,401,432","77,627,810,752"
QBS.2020,QBS,2020,0,-0.0814,0.9846,-0.0801,0.4944,"-82,228,004,980","-226,066,434,084","6,916,091,519","1,203,833,944,092",27.83,"1,222,683,044,149",AVA,AVA,1,Materials,"604,453,905,624","-97,952,314,111","38,187,996,492"
QBS.2021,QBS,2021,1,0.0001,1.2107,0.0001,0.5106,"103,717,443,234","40,458,236,729","-16,076,968,495","1,529,008,701,582",27.86,"1,262,947,603,808",UHY,AVA,2,Materials,"644,912,142,353","111,192,945","-101,635,320,745"
QBS.2022,QBS,2022,0,-0.3860,0.6212,-0.2398,0.1607,"-248,855,605,265","-551,982,744,110","49,387,408,518","359,357,021,692",27.08,"578,455,024,813",UHY,UHY,1,Materials,"92,929,398,243","-138,700,489,817","-104,388,281,513"
QBS.2023,QBS,2023,1,-0.0905,0.9564,-0.0866,0.0621,"-103,950,299,933","-63,487,091,427","5,268,548,993","453,288,599,350",26.88,"473,935,252,250",UHY,UHY,1,Materials,"29,442,306,816","-41,032,681,136","23,590,915,581"
QCG.2017,QCG,2017,0,0.4745,0.0751,0.0356,0.6401,"1,905,074,462,048","3,092,754,554,075","832,003,544,501","856,705,933,334",30.07,"11,408,512,282,948",PWC,EY,0,Real Estate,"7,302,432,255,371","406,500,415,817","2,320,176,501,905"
QCG.2018,QCG,2018,0,0.1380,0.0665,0.0092,0.6207,"-1,445,252,803,674","-464,456,873,650","662,883,299,374","732,181,115,080",30.03,"11,017,132,926,602",PWC,PWC,0,Real Estate,"6,837,975,381,721","101,051,996,906","830,731,321,132"
